name,id,premium,alternate_url,created_at,department.name,employer.name,area.name,professional_roles.name,employment.name,experience.name,salary,salary.from,salary.to,salary.currency,salary.gross,schedule.name,snippet.requirement,snippet.responsibility,working_time_modes.name,working_time_intervals.name,type.name,description.vacancy
Middle/Senior Data scientist,88999851,False,https://hh.ru/vacancy/88999851,2023-11-02T13:53:42+0300,Сбер для экспертов,СБЕР,Москва,Аналитик,Полная занятость,От 3 до 6 лет,,,,,,Полный день,"Уверенное владение Python, SQL. Уверенное знание основных классических алгоритмов ML (linear models, random forest, gradient boosting). Корректное применение метрик оценки...","Анализ доступных данных на применимость для построения модели для конкретной бизнес-задачи. Разработка моделей лучше определенного NoML бенчмарка, приносящих пользу...",,,Открытая,"Команда разрабатывает модели ценообразования и CLTV. Модели используются для определения оптимального ценового и продуктового предложения для клиентов – юридических лиц. Модели существенно влияют на доход банка, эффект виден напрямую. Мы ищем Data Scientist’a, желающего находить баланс между клиентом и банком, решая практические задачи в области ценообразования банковских продуктов, а также моделирования LTV клиентов при реализации различных сценариев. Задачи  Анализ доступных данных на применимость для построения модели для конкретной бизнес-задачи Разработка моделей лучше определенного NoML бенчмарка, приносящих пользу бизнесу Демонстрация бизнес-заказчикам полученных результатов Подготовка моделей для автоматизации Работа с общим git-репозиторием  Требования  Уверенное владение Python, SQL Уверенное знание основных классических алгоритмов ML (linear models, random forest, gradient boosting) Корректное применение метрик оценки моделей Опыт использования библиотек pandas, numpy, sklearn, catboost/lightgbm/xgboost Знание мат. статистики Опыт решения задач ценообразования с помощью ML и uplift моделирования Опыт работы с большими данными (Hadoop, Hive, Spark) Опыт работы в PyTorch, применение нейросетевых подходов в задачах с табличными данными Умение работать c ОС Linux, Git  Условия  Развитая IT архитектура. Мощный GPU кластер, возможность расчётов на суперкомпьютере top-30 в мире Комфортный офис, большой выбор вариантов по питанию, бесплатный фитнес в офисе Скидки на продукты банка и экосистемы Постоянное развитие: обучающие курсы от лучших университетов и компаний, участие в международных конференциях Развитое DS community "
Data Engineer,83357463,False,https://hh.ru/vacancy/83357463,2023-11-16T13:40:40+0300,,Центральный банк Российской Федерации,Санкт-Петербург,Руководитель отдела аналитики,Полная занятость,От 1 года до 3 лет,,,,,,Полный день,Высшее техническое образование. Практический опыт работы экспертом по исследованию данных от 3-х лет. Необходимые знания: Большой опыт в распределенных...,"...автоматизации процессов Департамента. Организация процесса предоставления экспертной поддержки внутренним потребителям (data analytics, <highlighttext>data</highlighttext> <highlighttext>scientists</highlighttext>) по вопросам связанным с использованием данных.",,,Открытая,"О нашем продукте1. Мы делаем Единое Хранилище данных по всем процессам Банка России. А это почти полный охват финансового рынка и всех связанных сущностей, требуемых для контроля и прогнозирования развития экономики в целом и участников в частности Основная задача – загрузить и получить на выходе максимально полные и достоверные данные по каждой сущности в удобном для дальнейшего использования виде. 2. Мы делаем приложения на базе Единого Хранилища Данных Основной функционал:  монетизация данных сбор данных из разных источников, в первую очередь из ""озера данных"" и Единого Хранилища данных анализ и поиск закономерностей в разнообразных данных построение моделей, основанных на данных автоматизация работы приложения подробное описание модели приложения  Обязанности:  участие в определении стратегии развития системы хранения данных участие в создании функциональных и архитектурных требований к целевой платформе для систем обработки и консолидации данных разработка нормативно-методической документации в рамках оптимизации и автоматизации процессов Департамента организация процесса предоставления экспертной поддержки внутренним потребителям (data analytics, data scientists) по вопросам связанным с использованием данных  Требования:  высшее техническое образование практический опыт работы экспертом по исследованию данных от 3-х лет  Необходимые знания:  большой опыт в распределенных системах данных (BigData) знать численные методы математической статистики и теорию вероятностей знать процессы ЖЦ информационной системы опыт внедрения ПО глубокие знания в Linux глубокие знания в Python понимание в системах оркестрации контейнеров опыт в DevOps желательные знания в части Apache Spark Framework "
Middle / Senior data scientist (NLP),82628451,False,https://hh.ru/vacancy/82628451,2023-11-14T12:44:08+0300,"ПАО ВТБ, Технологический блок",Банк ВТБ (ПАО),Москва,Дата-сайентист,Полная занятость,От 1 года до 3 лет,,,,,,Полный день,"Техническое образование, опыт работы DS от 2-ух лет. Владение стандартным набором python-библиотек для ML. Опыт обработки текста. ","Участие во взаимодействии с заказчиками для уточнения деталей постановки и требований к модели, синхронизации статусов, демонстрации результатов моделирования. ",,,Открытая,"Команда ""Модели оптимизации процессов"" ищет коллегу в свою команду. Мы занимаемся оптимизацией процессов в банке и дочерних компаниях, но и совершенно новые задачи тоже решаем. Основные проекты - NLP и временные ряды Обязанности:  участие во взаимодействии с заказчиками для уточнения деталей постановки и требований к модели, синхронизации статусов, демонстрации результатов моделирования; разработка моделей ML, дообучение, оптимизация инференса под разные требования (железо, скорость работы); документация моделирования, отчёты о прогрессе (ежеквартальные для демо и синхронизации с заказчиками); сопровождение внедрённых моделей - если заказчик возвращается с ошибками работы, их анализ и дообучение модели. Текущие и будущие задачи:• Анализ трафика СМС: поиск потенциальных клиентов банка, выявление интересов людей, рискованных клиентов;• База статей: суммаризация текста, тегирование, исправление ошибок, дописывание, кластеризация базы статей;• Матчинг резюме и вакансии;• Анализ обращений и отзывов: подбор решения, рабочей группы, выявление массовых инцидентов;• Аудио аналитика звонков: uplift-моделирование, подбор оператора под клиента, детекция эмоций;• Анализ логов ИС: кластеризация, прогнозирование, выявление аномалий (аварий);• Исследовательские проекты (AutoML и подобные ему проекты) совместно с научной средой (Сколтех, МФТИ, МГУ).  Требования:  техническое образование, опыт работы DS от 2-ух лет; владение стандартным набором python-библиотек для ML; опыт обработки текста; знание Python, Pytorch, Hadoop, SQL, PySpark; умение говорить с бизнес-заказчиком на одном языке, переводить задачу с языка бизнеса в ML постановку; способность самостоятельно рисерчить новые темы, читать статьи на английском и реализовывать их; опыт решения time-series задач будет плюсом. "
ML engineer / Data engineer,88958151,False,https://hh.ru/vacancy/88958151,2023-11-01T17:23:40+0300,Сбер для экспертов,СБЕР,Москва,Аналитик,Полная занятость,От 3 до 6 лет,,,,,,Полный день,Не менее 3 лет работы в качестве Data Engineer/Data Analyst/<highlighttext>Data</highlighttext> <highlighttext>Scientist</highlighttext>. Продвинутые знания SQL и Python: опыт разработки...,"Ты будешь участвовать в промышленном внедрении ML моделей с финансовым эффектом > 1 млрд. руб/год, в т.ч NLP SOTA...",,,Открытая,"Наша трайб занимается сегментами клиентов, для лучшего клиентского опыта и финансового результата мы взаимодействуем с каждым сегментом по-особенному Ты будешь участвовать в промышленном внедрении ML моделей с финансовым эффектом > 1 млрд. руб/год, в т.ч NLP SOTA моделей на основе трансформеров и многое другое Мы работаем в большой команде D-People (>60 человек) с четким разделением ролей В распоряжении команды 2 мощных Hadoop кластера, а также есть общие сервера с GPU (Tesla A100/V100) Обязанности внедрение ML моделей и фичей, необходимых для их исполнения проектирование и поддержка Pipeline-ов регулярного скоринга моделей А еще: развитие Hadoop кластера подразделения (оптимизация нагрузки, масштабирование, установка доп. инструментов, часть задач по администрированию и мониторингу) предоставление экспертной поддержки D-people (Engineer/Analyst/Scientist) трайба в части оптимизации запросов, хранения данных и т.д. поддержка сопроводительной документации в базе знаний подразделения Требования не менее 3 лет работы в качестве Data Engineer/Data Analyst/Data Scientist продвинутые знания SQL и Python: опыт разработки и, желательно, внедрения в пром. от 1 года уверенные знания основных компонентов Apache Hadoop опыт работы с фреймворком Apache Spark понимание основ Machine Learning высшее техническое образование Будет плюсом: знание Scala опыт работы с Python ML-frameworks (Scikit-Learn, LightGBM, PyTorch и другие) опыт работы с Spark streaming, Kafka, Hbase, GreenPlum опыт работы с DevOps (Jenkins), Git (BitBucket) опыт работы по методологии Agile (SCRUM, Kanban) Условия конкурентная заработная плата + годовой бонус корпоративное обучение, доступ к образовательным платформам, IT конференции, митапы ДМС с первого дня и страхование от несчастных случаев и тяжелых заболеваний, материальная помощь и социальная поддержка льготная ипотека/рефинансирование для сотрудников бесплатная подписка СберПрайм и другие скидки от партнеров и сервисов экосистемы спортзал и бар со снеками и кофе в офисе формат работы офис"
Senior Data Science,89207225,False,https://hh.ru/vacancy/89207225,2023-11-08T15:10:58+0300,,Розничная сеть МТС,Москва,Дата-сайентист,Полная занятость,От 1 года до 3 лет,,200000.0,250000.0,RUR,True,Полный день,"Опыт анализа данных, разработки оптимизационных алгоритмов, разработки прогнозных алгоритмов. Опыт работы в роле <highlighttext>Data</highlighttext> <highlighttext>Scientist</highlighttext> не менее 5 лет. ",Постановкой задач на анализ данных и разработку алгоритмов совместно с бизнес-пользователями. Подготовкой и анализом данных. Разработкой оптимизационных и прогнозных...,,,Открытая,"МТС сегодня – ведущая компания в России по предоставлению цифровых услуг: от мобильной связи, домашнего интернета и ТВ до развлекательных приложений, финансовых сервисов и даже киберспорта. Розничная сеть МТС – это более 5 000 салонов связи от Калининграда до Владивостока, более 20 000 сотрудников, 100 млн абонентов в России и СНГ. Розничная сеть МТС совместно с подразделениями МТС Диджитл открывает новый проект развития комплексов логистики – “Логистика 2.0”. Разработка новых модулей платформы будет производится совместно с AI командой и специалистами Big Data МТС. Наши комплексы и системы : SAP ERP (Enterprise Resource Planning) – это комплексное программное решение для автоматизации управления бизнес-процессами в компаниях. Оно интегрирует различные функциональные области бизнеса от логистики до финансов, позволяет координировать все операции, объединяет в единую систему учет, управление и контроль над продажами, поставками, складским учетом и другими видами деятельности. SAP EWM (Extended Warehouse Management) – автоматизированная система управления складскими хозяйствами. Oracle Data Warehouse - автоматизированное хранилище данных, которое обеспечивает эластичную масштабируемость и быстрое выполнение запросов PostgreSQL — это реляционная базы данных с открытым кодом, являющиеся одними из наиболее известных среди всех существующих реляционных баз данных. Используются в качестве реляционных баз хранения данных для систем внутренней разработки.   Ключевые задачи:  Постановкой задач на анализ данных и разработку алгоритмов совместно с бизнес-пользователями; Подготовкой и анализом данных; Разработкой оптимизационных и прогнозных моделей;  Что нужно уметь:  Опыт анализа данных, разработки оптимизационных алгоритмов, разработки прогнозных алгоритмов; Опыт работы в роле Data Scientist не менее 5 лет; Опыт с Python, Oracle/PostgreSQL, Git, Airflow, Gurobi ; Будет плюсом : опыт построения моделей линейной оптимизации. Будет плюсом опыт с Cplex, Scipy, ORtools, Fico Xpress  Почему нужно идти к нам?  есть возможность работы с командой МТС AI у нас классная команда, с которой комфортно работать Полностью белую заработную плату, оформление по ТК. AI — это растущий рынок, вам это пригодится. А работа с командой BigData предоставит Вам новый уровень возможностей и понимание принципов работы с большими массивами данных  Что предлагаем:  Трудоустройство в штат компании по трудовому договору; Возможность построения успешной карьеры в крупной компании; Оклад + годовой бонус; График 5/2, с 09.00 до 18.00 ; Корпоративную сотовую связь; Программу ДМС- это 100% покрытие расходов в частных клиниках, включая стоматологию. Застраховать близких родственников можно со скидкой 50%. Для любителей путешествий - страховка в поездках за границу. А еще есть страхование жизни; Единую подписку МТС Premium — KION light в онлайн-кинотеатре KION, сервис МТС Music; 30 дней бесплатного Пользования подпиской OZON Premium; Скидки и предложения от партнеров; Полезные курсы и вебинары в корпоративном университете; Развитие в командах профессионалов, которые готовы делиться опытом; Волонтерское движение, поддержку хобби и интересов сотрудников.   "
Senior/Lead Data Scientist,88361417,False,https://hh.ru/vacancy/88361417,2023-10-18T17:29:02+0300,,WILDBERRIES,Москва,Дата-сайентист,Полная занятость,От 3 до 6 лет,,,,,,Удаленная работа,Будет преимуществом опыт работы с проектами в области T&S / Antifraud / Moderation. Опыт работы с различными типами моделей машинного обучения. ,"Разработка, обучение и масштабирование моделей машинного обучения для поведенческого антифрода. Модерация контента: анализ и категоризация текстов объявлений, изображений и видеороликов. ",,,Открытая,"Привет!Мы собираем с нуля департамент T&S и Antifraud в Wildberries.Вы горите желанием внедрять инновации и делать мир безопаснее? Тогда у нас есть отличные новости!Чтобы перейти на новый уровень обеспечения безопасности и комфорта, мы активно набираем команду профессионалов. Наша цель — быстро и эффективно внедрить передовые решения.Чем предстоит заниматься:   Разработка, обучение и масштабирование моделей машинного обучения для поведенческого антифрода.   Модерация контента: анализ и категоризация текстов объявлений, изображений и видеороликов.   Защита пользовательских профилей от несанкционированного доступа и мошенничества.   Анализ и оптимизация системы рейтингов и отзывов.   Руководство и менторство команды DS инженеров.  Сотрудничество с другими отделами для интеграции решений машинного обучения в различные продукты компании.  Мы ожидаем:   Будет преимуществом опыт работы с проектами в области T&S / Antifraud / Moderation.   Опыт работы с различными типами моделей машинного обучения.   Отличное знание Python и основных библиотек DS (например, TensorFlow, PyTorch, Scikit-learn).  Опыт работы с большими наборами данных. Понимание основ безопасности данных и проблем trust & safety в e-commerce. Опыт руководства командой будет являться преимуществом. Высокие коммуникативные навыки и способность работать в команде.  Что мы предлагаем:  Гибкое начало рабочего дня и гибридный формат работы: от офиса в Москве (с бесплатными завтраками, обедами и ужинами) до удаленки из любой точки мира. Вариативность оформления: трудовой договор, самозанятость, ИП или ГПХ. 5 дней полной оплаты без оформления больничного листа и 3 day off за рабочий год. Корпоративные скидки у партнеров, внешние программы по обучению и внутренние митапы. Ежегодная 40%-ая скидка на покупку ноутбука или мобильного телефона.  Если вам близок дух технологического предпринимательства, приходите к нам, будем создавать безопасное будущее вместе!"
Эксперт ML / ml инженер,87681646,False,https://hh.ru/vacancy/87681646,2023-11-14T13:13:40+0300,,Ригинтел,Пермь,Дата-сайентист,Полная занятость,От 3 до 6 лет,,,,,,Полный день,Опыт разработки моделей компьютерного зрения. Опыт управление группой исследователей. Опыт постановки научных экспериментов. Опыт внедрения ML моделей в промышленности. ,Разработка процессов разработки ML моделей. Управление разработкой ML моделей. Экспертная оценка применяемых и разрабатываемых подходов. Анализ трендов в области машинного...,,,Открытая,"Привет, наш будущий коллега!Кто мы?Аккредитованая IT-компания, резиденты «Сколково» и входим в группу компаний «НЕФТЬСЕРВИСХОЛДИНГ»Основной вид деятельности – разработка программных решений, автоматизация и модернизация систем управления электроприводов в области бурения.Один из продуктов : IR-Vision — система видеоаналитики для автоматизации контроля бизнес-процессов в зонах повышенной опасности.На данный момент мы расширяем команду и ищем талантливого ml-инженера, для работы над интересными задачами: Тебе предстоит:  Разработка процессов разработки ML моделей Управление разработкой ML моделей. Экспертная оценка применяемых и разрабатываемых подходов. Анализ трендов в области машинного обучения. Участие в тестировании моделей и подтверждение достоверности результатов тестирования.  Мы ждем от тебя:   Опыт разработки моделей компьютерного зрения.   Опыт управление группой исследователей.   Опыт постановки научных экспериментов.   Опыт внедрения ML моделей в промышленности.   Умение организации научных экспериментов и валидации их результатов.   Фреймворки: pytorch, clearml.   Мы предлагаем:  Оформление согласно ТК РФ; Официальная заработная плата, 2 раза в месяц График работы- на выбор – офис/гибрид, понедельник- четверг с 8:30 до 17:30, пятница- с 08:30 до 16:30, выходные дни: суббота, воскресенье; возможна удаленка Новый просторный современный офис, удобная транспортная развязка, бесплатная парковка Отсутствие дресс-кода Возможность обучения за счет компании после испытательного срока  Мы ждем тебя в нашей команде!"
ML Engineer (Remote),89321844,False,https://hh.ru/vacancy/89321844,2023-11-16T17:57:24+0300,,Compound Solutions SL,Москва,"Программист, разработчик",Полная занятость,От 1 года до 3 лет,,,,,,Удаленная работа,At least 2 years of work experience as an NLP/<highlighttext>ML</highlighttext> <highlighttext>Engineer</highlighttext>. - At least 1 year of experience in a...,Quality. We place a big emphasis on providing high-quality service and actually getting people results. Before taking on new...,,,Открытая,"We are proud to be at the forefront of leveraging AI & Machine Learning technology to deliver innovative solutions tailored to meet our clients' unique needs. Previously, we have been able to grow by 71% year over year. However, in 2023 alone, we’ve been able to grow by more than 400% If you're passionate about technology and looking for a challenging and rewarding career that can take you places, Compound Group is the place for you! We are seeking a talented and experienced Remote NLP Engineer with extensive NLP experience to join our team on a full-time basis. Our company provides custom AI development services, and we need someone who is strong in Python and has experience working in a senior role. Why this is an amazing opportunity: - Opportunity to grow. Joining our team offers the opportunity to be part of a rapidly growing business department. With a total of 15 employees, we have established a dynamic and thriving work environment. Moreover, our experience of successfully running this business model for over 6 years ensures stability and a proven track record of success.- Freedom. The position is fully remote (work from home, a co-working space, a café, etc.).- Autonomy. As long as you’re executing our processes properly, you won’t be micromanaged.- Fairness. We value open communication, directness, and transparency. We want the collaboration with our full-time freelancers to be a win-win for both sides.- Passion and purpose. Work with a passionate team that really cares about doing quality work and helping clients to make their businesses grow.- Quality. We place a big emphasis on providing high-quality service and actually getting people results. Before taking on new clients, we set realistic expectations and make sure that they understand the relationship they’re going into.- A winning culture. We focus on sustainable, optimal growth instead of just growing as fast as possible.- You will face a rational, honest, and friendly culture with a high focus on achievement. This is not for everyone. We’ve found that a lot of people do not like direct feedback about improvement areas or to have pressure to achieve specific things. However, some people understand the long-term benefits of this and value it accordingly.- We want you to perform your best and will be completely transparent with all information.- Competitive salary (depending on your level of experience). As a Remote NLP Engineer, you will be responsible for developing and implementing custom AI solutions for our clients. This role requires someone with extensive experience in Python. You will also be expected to work in a senior role and contribute to the overall success of the company. Requirements: - Experience with DS stack: python3, pandas, numpy, pytorch, docker, git, CI/CD- Experience with transformer-based models: GPT-2, BERT, T5, GPT-3- At least 2 years of work experience as an NLP/ML Engineer- At least 1 year of experience in a senior role- Advanced NLP knowledge, including knowing about the latest ideas and reading research papers- Ability to work independently and meet deadlines- Strong communication and problem-solving skills- This is a full-time position with 40-hours working week. If you meet these requirements and are interested in joining our team, please apply with your resume and relevant experience. We look forward to hearing from you!"
TechLead Research Engineer (NLP/Speech),89384357,False,https://hh.ru/vacancy/89384357,2023-11-13T14:47:47+0300,,Контур,Москва,"Программист, разработчик",Полная занятость,От 3 до 6 лет,,400000.0,550000.0,RUR,False,Удаленная работа,"Умение рассказывать сложные вещи простым языком: кроме <highlighttext>Data</highlighttext> <highlighttext>Scientist</highlighttext>, в команде есть product- и project-менеджеры, разработчики, аналитики. ","Взять на себя определенное направление технологий (или несколько). Сформулировать видение его развития и актуализировать его своевременно, исходя из внутренних или...",,,Открытая,"Контур — экосистема для бизнеса. Каждая четвертая компания в стране решает бизнес-задачи, используя наши сервисы. Мы автоматизируем документооборот, бухгалтерию и отчетность. Делаем эти процессы простыми и быстрыми, а сервисы — удобными для клиента. Центр искусственного интеллекта в Контуре помогает зарабатывать деньги за счет технологий машинного обучения и больших данных. Например, чат-бот Сирена экономит около 25% времени консультантов техподдержки в чатах, а технология распознавания речи обрабатывает тысячи лет записей каждый год. Мы постоянно следим за прогрессом в технологиях и разрабатываем новые методы и алгоритмы, чтобы сделать инновации доступными для использования в продуктах и процессах компании. В Центре искусственного интеллекта представлены разные роли: есть Data Scientist, разработчики и аналитики данных, DevOps-инженеры, QA-специалисты, системные аналитики, product- и project-менеджеры. Свое железо (V100/A100) и асессорская служба позволяют нам не ограничивать себя при работе с чувствительными данными. А крутая инфраструктурная команда создает, улучшает и развивает инструменты MLOps на любой вкус от ресерча до прода. Ищем эксперта, чтобы реализовывать и внедрять SOTA-подходы в наши сервисы. В лаборатории «Speech&NLP» Центра искусственного интеллекта команда (7 ML Research Engineer) запустила с нуля и масштабировала на всю компанию собственный ASR, сэкономив сотни миллионов рублей в год. Сейчас, например, мы хотим аналогично создать и внедрить Text To Speech. Чем предстоит заниматься Концептуально:   Взять на себя определенное направление технологий (или несколько).   Сформулировать видение его развития и актуализировать его своевременно, исходя из внутренних или внешних изменений.   Планировать последовательность задач и помогать другим участникам лаборатории участвовать в его развитии, т. е. делать задачки и привносить что-то от себя в планы.   Участвовать в разработке других технологий, помимо своего направления: ревью, небольшие задачи, обсуждения.   На испытательный срок поставим цель:   Погрузиться в одну из технологий.   Понять, где мы сейчас.   Уточнить, куда идем.   Подготовить план развития с перспективой примерно на год.   Примеры задач (могут меняться в зависимости от вашего опыта и новостей мира технологий):   Разделение аудио на нескольких говорящих.   Voice cloning.   Улучшение текущего решения ASR.   Поддержка и расширение набора NLP технологий: NER, sentiment analysis, spelling correction и другие.   Наши ожидания   Отличное понимание текущего состояния области Speech/NLP: следите за свежими статьями и SOTA по технологиям и делитесь с командой.   Глубокое понимание PyTorch: сможете при необходимости быстро провести эксперименты, править архитектуру и разобраться в коде коллег.   Умение рассказывать сложные вещи простым языком: кроме Data Scientist, в команде есть product- и project-менеджеры, разработчики, аналитики.   Дополнительным плюсом будет   Знание и практический опыт с transformers, fairseq, Nemo, SpeechBrain, ONNX/TorchScript.   Знание методов обработки сигналов.   Опыт оптимизации / дистилляции DL-моделей для продакшена.   Публикации или блогпосты в области Speech/NLP.   Мы предлагаем   Оклад от 350 до 470 тысяч рублей на руки, точная сумма зависит от ваших компетенций и растет по итогам ревью. Кроме оклада есть внутригодовые премии за выполнение целей — 2-3 оклада в год. С ними ежемесячный доход будет от 400 до 550 тысяч рублей. Цели могут быть похожими на то, чего мы ждем на испытательном сроке.По итогам может быть принято решение о включении в опционную программу.   Нам важно, чтобы вам было комфортно: непринципиально, где вы находитесь и во сколько начинаете рабочий день, главное — выполненные задачи. Умеем работать в команде, находясь в разных точках мира (Таллин, Ташкент, Астана, Лимассол, Екатеринбург, Москва и т. д.).   Мы поддерживаем участие в конференциях, митапах и обучающих проектах. Наши деврелы помогут написать статью на Хабр, снять видео или подготовиться к выступлению на конференции.   У нас сильное инженерное сообщество: регулярно проводим техническую конференцию КонфУР, обмениваемся опытом между командами, проводим дизайн-ревью с экспертами в разных технологиях. Всегда найдется, с кем посоветоваться. А еще у нас есть инженерный совет. Он придумывает и реализует проекты, которые улучшают жизнь инженеров в компании.   Максимум горизонтальных связей в коллективе, чтобы быстрее договариваться и решать рабочие задачи.   Присоединяйтесь :)"
ML-инженер в Центр технологий искусственного интеллекта,79040558,False,https://hh.ru/vacancy/79040558,2023-11-15T07:17:16+0300,,Тинькофф,Иннополис,"Программист, разработчик",Полная занятость,От 3 до 6 лет,,,,,,Полный день,"У вас есть опыт разработки ML-моделей с использованием современных DL-фреймворков (Pytorch, Jax/Tensorflow и других) и их применения...",Диалоговые системы.Обучаем финансового ассистента поддерживать разговор и отвечать на запросы пользователей в чате с поддержкой. Компьютерное зрение. Делаем безопасную авторизацию...,,,Открытая,"Мы создаем и применяем AI-технологии для развития финансовой экосистемы Тинькофф: внедряем машинное обучение в продукты и внутренние процессы компании, делаем решения качественнее, безопаснее и удобнее для пользователей, вкладываемся в долгосрочные исследования. Сейчас мы в поисках ML-инженеров.Технологии, которыми мы занимаемся:  Диалоговые системы.Обучаем финансового ассистента поддерживать разговор и отвечать на запросы пользователей в чате с поддержкой. Компьютерное зрение. Делаем безопасную авторизацию по лицу, оживляем фотографии для реалистичной анимации, распознаем документы и многое другое. Рекомендательные системы. Учимся предугадывать желания пользователей, чтобы предлагать им именно то, что нужно. Речевые технологии. Автоматизируем голосовое общение между бизнесом и клиентами. ML-антифрод.С помощью алгоритмов оберегаем пользователей от мошенников, оперативно замечая подозрительные действия в личном кабинете. Предиктивные технологии. Делаем прогнозы, чтобы помогать клиентам контролировать финансы.  Как мы работаем:  Делаем жизнь миллионов людей лучше, предоставляя доступ к качественным продуктам: от финансового ассистента Олега до рекомендательной ленты в приложении «Пульс». Даем возможность как закидывать наработки в прод на миллионы пользователей, так и проводить исследования в своей области. Делимся опытом во всех областях ML: CV, NLP, RecSys, Speech и Time Series. Проводим внутренние семинары и обсуждаем последние новости AI. Выстраиваем процессы и используем инфраструктуру Тинькофф, при этом минимизируем бюрократию. Фокусируемся на принципе AI-first. Развиваем в МФТИ лабораторию, с которой можно и нужно делать коллаборации. Не копим легаси. Оплачиваем участие в топовых AI-конференциях 2—3 раза в год.  Обязанности  Изучать научные статьи, генерировать гипотезы, ставить на их основе эксперименты и доносить результат до команды Улучшать качество моделей в различных сценариях Ускорять работу моделей, применяя современные методы оптимизации и построения архитектуры Писать воспроизводимый код, оформлять эксперименты в воспроизводимые пайплайны, включающие разметку и обработку данных, обучение моделей и валидацию системы в целом  Требования  У вас есть опыт разработки ML-моделей с использованием современных DL-фреймворков (Pytorch, Jax/Tensorflow и других) и их применения в продакшене Разбираетесь в принципах работы современных алгоритмов машинного обучения Знаете Python Умеете декомпозировать задачу в переиспользуемые и тестируемые библиотеки и компоненты Знаете теорию в сфере математики, прикладной статистики, алгоритмов и структур данных Готовы изучать научные статьи на английском языке и ставить эксперименты основе прочитанного Знаете Linux, Git, Bash и Docker  Мы предлагаем  Работу в офисе или удаленно — по договоренности Платформу обучения и развития «Тинькофф Апгрейд». Курсы, тренинги, вебинары и базы знаний. Поддержку менторов и наставников, помощь в поиске точек роста и карьерном развитии Заботу о здоровье. Оформим полис ДМС со стоматологией и страховку от несчастных случаев. Предложим льготное страхование вашим близким Линейку льготных тарифов на продукты Тинькофф Оплату спорткомплекса Иннополиса Компенсацию стоимости аренды квартиры в Иннополисе Сервисы для поддержки сотрудника по психологическим, юридическим и финансовым вопросам Три дополнительных дня отпуска в год Достойную зарплату — обсудим ее на собеседовании Возможность работы в аккредитованной ИТ-компании "
